,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b
550,3376,helpful,1,low_certainty,positive,neutral,1.0,0.875,7,7,0.5,0.5,0.07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,135.6670704383,135.6670704383,135.6670704383,135.6670704383,1.0007121053,1.0007121053,1.0007121053,1.0007121053,664174.6487434648,664174.6487434648,664174.6487434648,664174.6487434648,108.2705820526,108.2705820526,108.2705820526,108.2705820526
551,3376,helpful,2,exhaustive,positive,negative,1.0,0.875,7,6,1.0,0.2,1.0,0.8,1,0.7219280949,0.9952349013,1.0,1.0,6.362e-07,14.1493933541,116.1046039664,29.0355289353,113.1421157413,270.3341408767,1.0,1.000252208,1.0010088319,1.0014242107,1.0,22677.7251635845,90707.9006543381,1328348.2974869297,1.0,20.6873120277,79.749248111,215.5411641051,1.0
552,3376,helpful,3,high_certainty,positive,positive,1.0,0.875,6,5,0.9,0.75,0.8,0.15,1,0.3422825309,0.2139288736,0.6666666667000001,0.9910379846,3.282e-07,11.5493463255,53.8518719379,55.3752464226,19.1250821409,127.1598802089,15.0177644677,1.0008234118,1.0002744706,1.0011349359,1.000126104,7258.3024285731,2420.1008095244,102046.2632361304,11339.3625817923,34.4385161507,12.1461720502,89.5929041249,10.8436560139
553,3376,helpful,4,non_answer,,negative,1.0,0.875,5,6,0.1,0.1,0.0,0.0,1,0.0,0.0,0.0,0.0900823149,1.352e-07,11.5493463255,53.8518719379,15.0177644677,127.1598802089,8.2500328563,66.2502957071,1.000126104,1.0011349359,1.0001097882,1.0009880941,11339.3625817923,102046.2632361304,968.6403238097,8709.7629142877,10.8436560139,89.5929041249,5.4584688201,41.1262193808
554,3376,helpful,5,low_certainty,negative,positive,1.0,0.875,6,6,0.8,0.9,0.24,0.1,0,0.2529325013,0.13714066660000002,0.5555555556,0.9696977972,1.828e-07,10.0291825465,1e-10,127.1598802089,15.0177644677,113.1421157413,29.0355289353,1.0011349359,1.000126104,1.0010088319,1.000252208,102046.2632361304,11339.3625817923,90707.9006543381,22677.7251635845,89.5929041249,10.8436560139,79.749248111,20.6873120277
555,3376,helpful,6,high_certainty,negative,positive,1.0,0.875,6,6,0.05,0.75,0.7000000000000001,0.7000000000000001,0,0.5248811673,0.9767916064000001,0.9824561404000001,1.0,3.6550000000000004e-07,11.9750171027,1e-10,106.1332335074,36.0444111691,8.0088822338,134.1687624428,1.0009457799,1.00031526,1.000063052,1.0011979879,85038.719363442,28346.9064544807,5670.1812908961,107715.4445270265,74.8274201041,25.6091400347,5.9218280069,94.5147321318
556,3376,helpful,8,exhaustive,positive,neutral,1.0,0.875,7,4,1.0,0.5,1.0,0.5,3,1.0,0.9,1.0,1.0,9.348e-07,14.0994475996,194.9341599247,19.5188876869,19.5188876869,270.3341408767,1.0,1.0004673691,1.0004673691,1.0014242107,1.0,413.0659797638,413.0659797638,1328348.2974869297,1.0,10.8035020902,10.8035020902,215.5411641051,1.0
557,3376,helpful,10,exhaustive,negative,neutral,1.0,0.875,7,3,0.0,0.58,1.0,0.58,4,0.981453895,0.9439647604,1.0,1.0,9.532e-07,14.0994558525,206.519359781,11.7042400994,8.7513462788,1.0,270.3341408767,1.0004475322,1.0003240751,1.0,1.0014242107,40.7399830553,29.777229109,1.0,1328348.2974869297,5.652646508,4.3691578161,1.0,215.5411641051
558,3376,helpful,11,exhaustive,negative,negative,1.0,0.875,5,6,0.25,0.8,0.4,0.55,1,0.0893500296,0.9024224230000001,0.9166666667000001,1.0,1.4540000000000002e-07,11.5493463255,53.8518719378,113.1421157413,29.0355289353,19.1250821409,55.3752464226,1.0010088319,1.000252208,1.0002744706,1.0008234118,90707.9006543381,22677.7251635845,2420.1008095244,7258.3024285731,79.749248111,20.6873120277,12.1461720502,34.4385161507
559,3376,helpful,12,low_certainty,positive,positive,1.0,0.875,6,6,0.2,0.2,0.7000000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,29.0355289353,113.1421157413,29.0355289353,113.1421157413,1.000252208,1.0010088319,1.000252208,1.0010088319,22677.7251635845,90707.9006543381,22677.7251635845,90707.9006543381,20.6873120277,79.749248111,20.6873120277,79.749248111
560,3377,helpful,1,non_answer,,neutral,1.0,0.625,5,5,0.5,0.5,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,37.2501642817,37.2501642817,37.2501642817,37.2501642817,1.0005489412,1.0005489412,1.0005489412,1.0005489412,4839.2016190487,4839.2016190487,4839.2016190487,4839.2016190487,23.2923441005,23.2923441005,23.2923441005,23.2923441005
561,3377,helpful,2,exhaustive,positive,positive,1.0,0.625,7,6,0.99,0.87,1.0,0.12,1,0.4766450491,0.2880403118,0.9324009324,0.9999999985,4.808e-07,14.0126209427,116.1046039664,122.9545508686,19.223093808,267.6407994679,3.6933414088000003,1.0010971047,1.0001639352,1.0014099686,1.0000142421,98644.7544615927,14740.8713563299,1315064.8245120603,13284.4729748693,86.6398073207,13.796752818,213.395752464,3.1454116411
562,3377,helpful,3,high_certainty,positive,neutral,1.0,0.625,6,4,0.92,0.5,0.72,0.42,2,0.5978208098000001,0.7475477823000001,0.9130434783,0.9999998732000001,5.241e-07,11.6312549634,78.8295559583,19.5188876869,19.5188876869,129.9634331025,12.2142115741,1.0004673691,1.0004673691,1.0011601567,1.0001008832,413.0659797638,413.0659797638,104313.9357524888,9071.6900654338,10.8035020902,10.8035020902,91.5616353276,8.8749248111
563,3377,helpful,6,low_certainty,negative,negative,1.0,0.625,5,6,0.18,0.09,0.75,0.09,1,0.2436072287,0.1225973108,0.5494505495,0.9629309915,2.7030000000000003e-07,11.5493463255,53.8518719378,13.6159880209,128.5616566557,14.0500591414,60.450269422,1.0001134936,1.0011475463,1.0001976188,1.0009002635,10205.526323613,103180.0994943096,1742.7525828575,7935.6506552399,9.8592904125,90.5772697263,9.0252438762,37.5594443248
564,3377,helpful,7,low_certainty,positive,positive,1.0,0.625,5,6,0.78,0.79,0.6900000000000001,0.01,1,0.018684763,0.0009893231,0.0575373993,0.12286089950000001,9.85e-08,11.5493463255,53.8518719378,111.7403392945,30.4373053821,57.5502562795,16.950072284,1.0009962215,1.0002648184,1.0008563483,1.0002415341,89574.0643961589,23811.5614217637,7548.594525716,2129.8087123814,78.7648825096,21.6716776291,35.7760567967,10.8086314042
565,3377,helpful,8,non_answer,,negative,1.0,0.625,5,5,0.7000000000000001,0.7000000000000001,0.0,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,51.7502299944,22.750098569,51.7502299944,22.750098569,1.0007685177,1.0003293647,1.0007685177,1.0003293647,6774.4822666682,2903.9209714292,6774.4822666682,2903.9209714292,32.2092817406,14.3754064603,32.2092817406,14.3754064603
566,3377,helpful,9,high_certainty,negative,neutral,1.0,0.625,7,6,0.04,0.92,0.8,0.88,1,0.1598870011,0.999451245,0.9963768116,1.0,2.828e-07,14.0911127815,116.1046039664,129.9634331025,12.2142115741,11.7733656351,259.5607752416,1.0011601567,1.0001008832,1.0000569684,1.0013672422,104313.9357524888,9071.6900654338,53134.8918994772,1275214.4055874525,91.5616353276,8.8749248111,9.5816465642,206.9595175409
567,3377,helpful,10,high_certainty,negative,positive,1.0,0.625,4,3,0.30000000000000004,0.65,0.68,0.35000000000000003,1,0.0527771561,0.5688353319,0.7692307692,0.9631585144,6.01e-08,6.6301750076,11.5851998562,12.9961311458,7.4594552324,12.1113326121,26.9264427616,1.0005015447,1.0002700626,1.0002804215,1.0006543167,45.5361879068,24.9810242575,248.2395878583,577.8923716693,6.2141728107,3.8076315134,6.8821012541,14.7249029262
568,3377,helpful,11,low_certainty,positive,negative,1.0,0.625,6,6,0.91,0.93,0.86,0.02,0,0.0705461662,0.009373165000000001,0.23894862600000003,0.21752603,4.39e-08,8.4200973254,1e-10,131.3652095492,10.8124351274,128.5616566557,13.6159880209,1.0011727671,1.0000882728,1.0011475463,1.0001134936,105447.772010668,7937.8538072546,103180.0994943096,10205.526323613,92.546000929,7.8905592097,90.5772697263,9.8592904125
569,3377,helpful,12,exhaustive,negative,negative,1.0,0.625,5,5,0.08,0.22,0.77,0.14,0,0.3579883128,0.2099627452,0.6916996047,0.9884832880000001,1.9400000000000002e-07,7.9052177695,1e-10,16.950072284,57.5502562795,6.8000262851,67.7003022783,1.0002415341,1.0008563483,1.0000878306,1.0010100518,2129.8087123814,7548.594525716,775.1122590478,8903.2909790496,10.8086314042,35.7760567967,4.5667750561,42.0179131449
570,3378,relevant,1,high_certainty,negative,negative,1.0,0.625,5,5,0.06,0.75,0.79,0.6900000000000001,0,0.4838332053,0.9735428738,0.9787234043,1.0,2.595e-07,9.499678807,1e-10,55.3752464226,19.1250821409,5.3500197138,69.1503088496,1.0008234118,1.0002744706,1.0000658729,1.0010320094,7258.3024285731,2420.1008095244,581.5841942858,9096.8190438116,34.4385161507,12.1461720502,3.6750812921,42.9096069089
571,3378,relevant,2,exhaustive,negative,neutral,1.0,0.625,4,4,0.30000000000000004,0.8200000000000001,0.78,0.52,0,0.2012138535,0.8842161966000001,0.9059233449,0.9999994628000001,8.960000000000001e-08,6.7558821145,1e-10,31.3709758065,7.6667995673,12.1113326121,26.9264427616,1.0007664853,1.0001682529,1.0002804215,1.0006543167,676.7882068126,149.343752715,248.2395878583,577.8923716693,17.0777434279,4.5292607525,6.8821012541,14.7249029262
572,3378,relevant,3,low_certainty,positive,negative,1.0,0.625,3,3,0.25,0.27,0.0,0.02,0,0.0301865117,0.0034198574000000002,0.09876543210000001,0.0122359441,9.4e-09,1.5561823755000002,0.0,5.9830083221,14.4725780561,5.6138965945,14.8416897836,1.000208334,1.0005632733,1.0001929018,1.0005787055,19.4996472844,51.01756488,18.129303041100002,52.387909123200004,3.1658871675,6.8559171566,3.005451081,7.0163532431
573,3378,relevant,5,exhaustive,positive,positive,1.0,0.625,7,6,1.0,0.9400000000000001,1.0,0.06,1,0.3274449192,0.18579706810000002,1.0,0.9999998002,3.657e-07,14.0213628386,116.1046039664,132.766985996,9.4106586806,270.3341408767,1.0,1.0011853775,1.0000756624,1.0014242107,1.0,106581.6082688473,6804.0175490753,1328348.2974869297,1.0,93.5303665304,6.9061936083,215.5411641051,1.0
574,3378,relevant,7,exhaustive,positive,positive,1.0,0.625,7,4,1.0,0.81,1.0,0.19,3,0.7014714599,0.5034147529,1.0,0.9999999971,7.968e-07,14.0990628664,194.9341599247,31.0005980528,8.037177321,270.3341408767,1.0,1.0007571379,1.0001776003,1.0014242107,1.0,668.5468872173,157.5850723102,1328348.2974869297,1.0,16.8816733861,4.7253307943,215.5411641051,1.0
575,3378,relevant,8,high_certainty,positive,positive,1.0,0.625,7,5,0.99,0.8,1.0,0.19,2,0.6411349590000001,0.4518933882,0.9595959596,0.9999999993,6.942000000000001e-07,14.0921364057,169.9564759042,59.0002628507,15.5000657127,267.6407994679,3.6933414088000003,1.0008783059,1.0002195765,1.0014099686,1.0000142421,7742.122590478,1936.2806476195,1315064.8245120603,13284.4729748693,36.6677505607,9.9169376402,213.395752464,3.1454116411
576,3378,relevant,9,exhaustive,negative,neutral,1.0,0.625,7,2,0.0,0.8,0.9400000000000001,0.8,5,0.7219280949,0.9952349013,1.0,1.0,9.246e-07,14.0994494151,211.8928305799,7.9748946515,2.7437236629,1.0,270.3341408767,1.0004867918,1.0001216979,1.0,1.0014242107,4.2153829703,1.8038457426,1.0,1328348.2974869297,3.1186668202,1.529666705,1.0,215.5411641051
577,3378,relevant,10,high_certainty,positive,neutral,1.0,0.625,3,3,0.73,0.51,0.78,0.22,0,0.1582468055,0.2847619607,0.6150405368,0.7288563964,5.17e-08,3.4703369689,0.0,10.4123490529,10.0432373253,14.4725780561,5.9830083221,1.0003935197,1.0003780876,1.0005632733,1.000208334,35.9437782038,34.5734339605,51.01756488,19.4996472844,5.0911202053,4.9306841188,6.8559171566,3.1658871675
578,3378,relevant,11,non_answer,,neutral,1.0,0.625,2,3,0.34,0.35000000000000003,0.0,0.01,1,0.0092493504,0.0007331101000000001,0.043290043300000004,0.0927305898,2.64e-08,4.1971716232,5.3734707989,7.4594552324,12.9961311458,3.9643302269,6.7542880875,1.0002700626,1.0005015447,1.0002068865,1.0004016032,24.9810242575,45.5361879068,2.3665377624,3.6526909505000003,3.8076315134,6.2141728107,1.9004333986000002,2.7479001266000003
579,3378,relevant,12,low_certainty,negative,negative,1.0,0.625,7,7,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,0.0,14.7925940274,0.0,1.0,270.3341408767,270.3341408767,1.0,1.0,1.0014242107,1.0014242107,1.0,1.0,1328348.2974869297,1328348.2974869297,1.0,1.0,215.5411641051,215.5411641051,1.0
580,3379,helpful,1,low_certainty,negative,positive,1.0,0.875,6,7,0.87,0.97,0.33,0.1,1,0.3630463272,0.272971739,0.7930214116000001,0.9999903520000001,4.1690000000000003e-07,14.0102263806,116.1046039664,262.2541166504,9.0800242263,122.9545508686,19.223093808,1.0013814843,1.0000427263,1.0010971047,1.0001639352,1288497.8785623217,39851.4189246079,98644.7544615927,14740.8713563299,209.1049291819,7.4362349232,86.6398073207,13.796752818
581,3379,helpful,2,exhaustive,negative,negative,1.0,0.875,6,3,0.03,0.19,0.9500000000000001,0.16,3,0.5070796021,0.3275995487,0.8681497558,0.9644022396,5.71e-07,11.637945438300001,90.4147558147,4.5065614119,15.9490249663,5.2053293403,136.9723153363,1.0001466054,1.0006250019,1.0000378312,1.0012232087,14.0182703112,56.4989418531,3402.5087745377,109983.1170433849,2.5241428216,7.4976615025,3.9530968042,96.4834633346
582,3379,helpful,4,exhaustive,negative,negative,1.0,0.875,7,5,0.0,0.24,1.0,0.24,2,0.7950402794,0.5981431981,1.0,1.0,7.715e-07,14.0956524504,169.9564759042,18.4000788552,56.1002497082,1.0,270.3341408767,1.0002634918,1.0008343906,1.0,1.0014242107,2323.3367771434,7355.0664609541,1.0,1328348.2974869297,11.7003251682,34.8843630327,1.0,215.5411641051
583,3379,helpful,5,non_answer,,neutral,1.0,0.875,5,5,0.1,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,8.2500328563,66.2502957071,8.2500328563,66.2502957071,1.0001097882,1.0009880941,1.0001097882,1.0009880941,968.6403238097,8709.7629142877,968.6403238097,8709.7629142877,5.4584688201,41.1262193808,5.4584688201,41.1262193808
584,3379,helpful,6,low_certainty,positive,positive,1.0,0.875,6,6,0.9400000000000001,0.9,0.86,0.04,0,0.1415506744,0.0334010353,0.42553191490000003,0.6698503542,8.77e-08,9.1130240885,1e-10,127.1598802089,15.0177644677,132.766985996,9.4106586806,1.0011349359,1.000126104,1.0011853775,1.0000756624,102046.2632361304,11339.3625817923,106581.6082688473,6804.0175490753,89.5929041249,10.8436560139,93.5303665304,6.9061936083
585,3379,helpful,7,non_answer,,neutral,1.0,0.875,7,4,0.0,0.30000000000000004,0.0,0.30000000000000004,3,0.8812908992,0.6942075016,1.0,1.0,8.773000000000001e-07,14.0991994016,194.9341599248,12.1113326121,26.9264427616,1.0,270.3341408767,1.0002804215,1.0006543167,1.0,1.0014242107,248.2395878583,577.8923716693,1.0,1328348.2974869297,6.8821012541,14.7249029262,1.0,215.5411641051
586,3379,helpful,8,high_certainty,positive,neutral,1.0,0.875,7,6,0.96,0.87,0.8200000000000001,0.09,1,0.31514599590000003,0.14556438200000002,0.7211538462,0.9986565788,3.8590000000000003e-07,14.0102263806,116.1046039664,122.9545508686,19.223093808,259.5607752416,11.7733656351,1.0010971047,1.0001639352,1.0013672422,1.0000569684,98644.7544615927,14740.8713563299,1275214.4055874525,53134.8918994772,86.6398073207,13.796752818,206.9595175409,9.5816465642
587,3379,helpful,9,low_certainty,negative,positive,1.0,0.875,5,6,0.75,0.9500000000000001,0.7000000000000001,0.2,1,0.5248811673,0.5265265133,0.8421052632,0.9999991491,4.391e-07,11.5493463255,53.8518719378,134.1687624428,8.0088822338,55.3752464226,19.1250821409,1.0011979879,1.000063052,1.0008234118,1.0002744706,107715.4445270265,5670.1812908961,7258.3024285731,2420.1008095244,94.5147321318,5.9218280069,34.4385161507,12.1461720502
588,3379,helpful,10,high_certainty,negative,negative,1.0,0.875,6,3,0.31,0.56,0.89,0.25,3,0.0964140628,0.3444510724,0.6469979296,0.8792378815,1.789e-07,11.637945438300001,90.4147558146,11.3351283718,9.1204580064,44.4550698497,97.7225748269,1.0004321001,1.0003395072,1.0003909224,1.0008701175,39.369638812,31.1475733523,35149.924003556,78235.7018143666,5.4922104215,4.5295939026,31.515333643,68.9212264957
589,3379,helpful,11,exhaustive,positive,positive,1.0,0.875,6,4,0.9500000000000001,0.35000000000000003,0.91,0.6000000000000001,2,0.6476710983,0.9344642877,0.971659919,1.0,5.6e-07,11.6312549634,78.8295559584,13.9632213808,25.074553993,134.1687624428,8.0088822338,1.0003271584,1.0006075798,1.0011979879,1.000063052,289.4461858346,536.6857736929,107715.4445270265,5670.1812908961,7.8624514631,13.7445527172,94.5147321318,5.9218280069
590,3380,relevant,1,exhaustive,negative,negative,1.0,0.75,7,5,0.01,0.33,0.91,0.32,2,0.8341332369000001,0.6889650544,0.9794918886,1.0,8.152e-07,14.0921364057,169.9564759042,24.9251084259,49.5752201375,3.6933414088000003,267.6407994679,1.0003623012,1.0007355812,1.0000142421,1.0014099686,3194.2130685722,6484.1901695253,13284.4729748693,1315064.8245120603,15.7129471063,30.8717410946,3.1454116411,213.395752464
591,3380,relevant,3,exhaustive,positive,neutral,1.0,0.75,7,5,1.0,0.5,1.0,0.5,2,1.0,0.9,1.0,1.0,9.054e-07,14.0994475996,169.9564759041,37.2501642817,37.2501642817,270.3341408767,1.0,1.0005489412,1.0005489412,1.0014242107,1.0,4839.2016190487,4839.2016190487,1328348.2974869297,1.0,23.2923441005,23.2923441005,215.5411641051,1.0
592,3380,relevant,4,low_certainty,positive,neutral,1.0,0.75,7,6,0.93,0.81,0.6900000000000001,0.12,1,0.33554780900000003,0.17684259430000002,0.6791171477,0.9995157093,4.0360000000000004e-07,14.0102263806,116.1046039663,114.543892188,27.6337524886,251.4807510153,19.8533898614,1.0010214423,1.0002395976,1.0013245159,1.0000996947,91841.7369125173,21543.8889054053,1235363.9866628447,92985.310824085,80.7336137124,19.7029464264,200.5232826177,16.0178814874
593,3380,relevant,5,high_certainty,negative,negative,1.0,0.75,6,5,0.11,0.2,0.6900000000000001,0.09,1,0.2220121367,0.09220483930000001,0.5056179775,0.8385363899,2.531e-07,11.5493463255,53.8518719379,15.5000657127,59.0002628507,16.4195409144,125.7581037622,1.0002195765,1.0008783059,1.0001387144,1.0011223255,1936.2806476195,7742.122590478,12473.1988399715,100912.4269779511,9.9169376402,36.6677505607,11.8280216153,88.6085385235
594,3380,relevant,6,high_certainty,positive,positive,1.0,0.75,7,6,0.85,0.8,0.78,0.05,1,0.11208779020000001,0.027449391700000002,0.2941176471,0.6195698028000001,2.117e-07,14.0102263806,116.1046039664,113.1421157413,29.0355289353,229.9340197452,41.4001211315,1.0010088319,1.000252208,1.0012105791,1.0002136316,90707.9006543381,22677.7251635845,1129096.2028638902,199253.0946230395,79.749248111,20.6873120277,183.3599894893,33.1811746158
595,3380,relevant,8,exhaustive,negative,negative,1.0,0.75,7,6,0.0,0.15,0.86,0.15,1,0.6098403047000001,0.4171795977,1.0,1.0,5.514e-07,14.0378383842,116.1046039664,22.0266467015,120.1509979751,1.0,270.3341408767,1.000189156,1.0010718839,1.0,1.0014242107,17008.5438726884,96377.0819452342,1.0,1328348.2974869297,15.7654840208,84.6710761179,1.0,215.5411641051
596,3380,relevant,9,high_certainty,positive,negative,1.0,0.75,6,5,0.85,0.34,0.86,0.51,1,0.3149784003,0.8426065526000001,0.9090909091,1.0,3.033e-07,11.5493463255,53.8518719378,25.6501117116,48.8502168519,120.1509979751,22.0266467015,1.00037328,1.0007246024,1.0010718839,1.000189156,3290.9771009531,6387.4261371443,96377.0819452342,17008.5438726884,16.1587939883,30.4258942126,84.6710761179,15.7654840208
597,3380,relevant,10,non_answer,,positive,1.0,0.75,6,5,0.7000000000000001,0.7000000000000001,0.13,0.0,1,0.0,0.0,1.110223025e-16,0.0579330492,5.94e-08,11.5493463255,53.8518719378,51.7502299944,22.750098569,99.1243512736,43.053293403,1.0007685177,1.0003293647,1.0008827279,1.000378312,6774.4822666682,2903.9209714292,79369.5380725458,34016.0877453768,32.2092817406,14.3754064603,69.9055920971,30.5309680416
598,3380,relevant,11,low_certainty,negative,positive,1.0,0.75,6,6,0.2,0.58,0.86,0.38,0,0.25952580010000004,0.633965482,0.8189655172,1.0,2.1830000000000002e-07,11.3641186303,1e-10,82.3030339124,59.8746107642,29.0355289353,113.1421157413,1.0007314031,1.0005296367,1.000252208,1.0010088319,65763.5029743951,47622.1228435275,22677.7251635845,90707.9006543381,58.0932048805,42.3433552583,20.6873120277,79.749248111
599,3380,relevant,12,high_certainty,negative,neutral,1.0,0.75,7,6,0.0,0.2,0.89,0.2,1,0.7219280949,0.5234901251,1.0,1.0,6.362e-07,14.0468755183,116.1046039664,29.0355289353,113.1421157413,1.0,270.3341408767,1.000252208,1.0010088319,1.0,1.0014242107,22677.7251635845,90707.9006543381,1.0,1328348.2974869297,20.6873120277,79.749248111,1.0,215.5411641051
600,3381,relevant,1,non_answer,,neutral,1.0,0.375,4,4,0.6000000000000001,0.6900000000000001,0.2,0.09,0,0.0777771361,0.0583541366,0.3260869565,0.35182356200000003,3.75e-08,5.012924357,0.0,26.5560650079,12.4817103659,23.222665224300002,15.8151101495,1.0006449693,1.0002897688,1.0005608429,1.0003738953,569.651052074,256.4809074535,495.4791757165,330.652783811,14.5288328844,7.0781712959,12.7642025082,8.8428016721
601,3381,relevant,2,low_certainty,negative,neutral,1.0,0.375,4,5,0.4,0.85,0.25,0.45,1,0.36111028970000003,0.8282150406000001,0.8823529412000001,0.9999999995000001,2.575e-07,9.0886552519,24.9776840206,62.6252792789,11.8750492845,15.8151101495,23.222665224300002,1.0009332,1.0001646824,1.0003738953,1.0005608429,8225.9427523828,1452.4604857146,330.652783811,495.4791757165,38.8969849708,7.6877032301,8.8428016721,12.7642025082
602,3381,relevant,3,low_certainty,positive,neutral,1.0,0.375,5,5,0.75,0.5,0.25,0.25,0,0.1887218755,0.35244281800000005,0.6666666667000001,0.9991740073,1.237e-07,8.4847116557,1e-10,37.2501642817,37.2501642817,55.3752464226,19.1250821409,1.0005489412,1.0005489412,1.0008234118,1.0002744706,4839.2016190487,4839.2016190487,7258.3024285731,2420.1008095244,23.2923441005,23.2923441005,34.4385161507,12.1461720502
603,3381,relevant,4,exhaustive,positive,negative,1.0,0.375,4,4,0.75,0.5,1.0,0.25,0,0.1887218755,0.35244281800000005,0.6666666667000001,0.9716999586,8.97e-08,6.0260253325,0.0,19.5188876869,19.5188876869,28.7783315303,10.2594438434,1.0004673691,1.0004673691,1.0007010536,1.0002336845,413.0659797638,413.0659797638,619.0989696456,207.0329898819,10.8035020902,10.8035020902,15.7052531353,5.9017510451
604,3381,relevant,5,low_certainty,positive,positive,1.0,0.375,5,5,0.75,0.75,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,55.3752464226,19.1250821409,55.3752464226,19.1250821409,1.0008234118,1.0002744706,1.0008234118,1.0002744706,7258.3024285731,2420.1008095244,7258.3024285731,2420.1008095244,34.4385161507,12.1461720502,34.4385161507,12.1461720502
605,3381,relevant,6,high_certainty,negative,positive,1.0,0.375,4,4,0.15,0.75,0.55,0.6000000000000001,0,0.20143781970000002,0.9295980514000001,0.9411764706,0.9999999998,8.61e-08,6.8986725066000005,0.0,28.7783315303,10.2594438434,6.5556663061,32.4821090677,1.0007010536,1.0002336845,1.0001402107,1.0007945275,619.0989696456,207.0329898819,124.6197939291,701.5121655984,15.7052531353,5.9017510451,3.9410506271,17.6659535533
606,3381,relevant,7,exhaustive,negative,positive,1.0,0.375,5,5,0.5,0.7000000000000001,0.77,0.2,0,0.11870910080000001,0.2514331054,0.5714285714,0.9830107569000001,7.920000000000001e-08,8.2616714005,1e-10,51.7502299944,22.750098569,37.2501642817,37.2501642817,1.0007685177,1.0003293647,1.0005489412,1.0005489412,6774.4822666682,2903.9209714292,4839.2016190487,4839.2016190487,32.2092817406,14.3754064603,23.2923441005,23.2923441005
607,3381,relevant,8,high_certainty,positive,negative,1.0,0.375,5,4,0.88,0.15,0.5,0.73,1,0.0804794394,0.9876207221000001,0.9759358289000001,1.0,1.3940000000000002e-07,9.0886552519,24.9776840205,6.5556663061,32.4821090677,64.8002891358,9.7000394276,1.0001402107,1.0007945275,1.0009661365,1.0001317459,124.6197939291,701.5121655984,8516.2348495257,1162.1683885717,3.9410506271,17.6659535533,40.2345256168,6.3501625841
608,3381,relevant,10,non_answer,,negative,1.0,0.375,5,4,0.55,0.55,0.0,0.0,1,0.0,0.0,0.0,0.0582647171,3.08e-08,9.0886552519,24.9776840205,21.3707764556,17.6669989182,40.8751807099,33.6251478535,1.000514106,1.0004206322,1.0006038353,1.0004940471,454.2725777401,371.8593817874,5323.0217809536,4355.3814571438,11.7838522992,9.8231518812,25.5215785105,21.0631096904
609,3381,relevant,11,high_certainty,positive,positive,1.0,0.375,5,5,0.9,0.6000000000000001,0.9,0.30000000000000004,0,0.5019550009,0.5284434851,0.8333333333,0.9999997161,2.969e-07,8.6669643424,1e-10,44.500197138,30.0001314254,66.2502957071,8.2500328563,1.0006587294,1.000439153,1.0009880941,1.0001097882,5806.8419428585,3871.561295239,8709.7629142877,968.6403238097,27.7508129206,18.8338752804,41.1262193808,5.4584688201
610,3382,relevant,1,low_certainty,negative,negative,1.0,0.625,4,6,0.33,0.63,0.26,0.30000000000000004,2,0.0357457199,0.45811601900000004,0.7107320540000001,0.9999999867,6.62e-08,11.6312549634,78.8295559584,89.3119161463,52.8657285303,13.2224658733,25.8153095004,1.0007944551,1.0004665848,1.0003084636,1.0006262746,71432.6842652912,41952.9415526314,272.9635466441,553.1684128834,63.0150328874,37.4215272513,7.4703113795,14.1366928008
611,3382,relevant,2,low_certainty,positive,neutral,1.0,0.625,7,5,0.4,0.4,0.43,0.0,2,0.0,0.0,0.0,0.1795013224,8.65e-08,14.0921364057,169.9564759041,30.0001314254,44.500197138,108.7336563507,162.600484526,1.000439153,1.0006587294,1.0005696843,1.0008545264,3871.561295239,5806.8419428585,531339.9189947719,797009.3784921578,18.8338752804,27.7508129206,86.816465642,129.7246984631
612,3382,relevant,5,low_certainty,negative,neutral,1.0,0.625,6,6,0.76,0.49,0.64,0.27,0,0.2046711624,0.3977932027,0.6965944272,0.9999999165000001,1.762e-07,11.022378792,1e-10,69.6870458915,72.4905987851,107.5350099542,34.6426347224,1.0006179095,1.0006431303,1.0009583903,1.0003026496,55558.9766507821,57826.6491671405,86172.5556216212,27213.0701963014,49.233914468,51.2026456708,75.8117857054,24.6247744333
