submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,RowID,GroupID,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank,pos_rank_diff,pri_rank_diff,rel_rank_diff,bch_rank_diff,ech_rank_diff,klu_rank_diff,bfu_rank_diff,conf_pos_rank_diff,conf_pri_rank_diff,2ord_bch_rank_diff,beta_ech_rank_diff,beta_klu_rank_diff,beta_bfu_rank_diff,beta_bch_rank_diff,pos_mean,pos_rank_mean,pos_rank_diff_mean,pri_mean,pri_rank_mean,pri_rank_diff_mean,rel_mean,rel_rank_mean,rel_rank_diff_mean,bch_mean,bch_rank_mean,bch_rank_diff_mean,ech_mean,ech_rank_mean,ech_rank_diff_mean,klu_mean,klu_rank_mean,klu_rank_diff_mean,bfu_mean,bfu_rank_mean,bfu_rank_diff_mean,conf_pos_mean,conf_pos_rank_mean,conf_pos_rank_diff_mean,conf_pri_mean,conf_pri_rank_mean,conf_pri_rank_diff_mean,2ord_bch_mean,2ord_bch_rank_mean,2ord_bch_rank_diff_mean,beta_ech_mean,beta_ech_rank_mean,beta_ech_rank_diff_mean,beta_klu_mean,beta_klu_rank_mean,beta_klu_rank_diff_mean,beta_bfu_mean,beta_bfu_rank_mean,beta_bfu_rank_diff_mean,beta_bch_mean,beta_bch_rank_mean,beta_bch_rank_diff_mean,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro,stimulus
5888,6,non_answer,positive,negative,0.07,0.06,0.77,0.01,0.04,0.00,0.15,7,6,1,0.00,0.11,14.01,116.10,6non_answerpositivenegative5888,6non_answerpositivenegative,449.00,156.50,1181.00,341.00,536.00,359.00,388.50,2058.00,1822.50,1214.00,1001.00,356.00,1859.00,2003.50,-732.00,-1024.50,0.00,-840.00,-645.00,-822.00,-792.50,877.00,641.50,33.00,-180.00,-825.00,678.00,822.50,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5903,6,non_answer,positive,negative,0.10,0.10,0.50,0.00,0.00,0.00,0.00,5,5,0,0.00,0.00,0.69,0.00,6non_answerpositivenegative5903,6non_answerpositivenegative,540.50,254.50,537.50,157.00,174.50,157.00,143.00,741.50,1191.00,394.00,116.50,107.00,107.00,276.50,3.00,-283.00,0.00,-380.50,-363.00,-380.50,-394.50,204.00,653.50,-143.50,-421.00,-430.50,-430.50,-261.00,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5908,6,non_answer,positive,negative,0.03,0.03,0.00,0.00,0.00,0.00,0.00,6,6,0,0.00,0.00,0.69,0.00,6non_answerpositivenegative5908,6non_answerpositivenegative,287.00,79.00,64.50,157.00,174.50,157.00,143.00,1390.00,1822.50,394.00,116.50,107.00,107.00,276.50,222.50,14.50,0.00,92.50,110.00,92.50,78.50,1325.50,1758.00,329.50,52.00,42.50,42.50,212.00,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5918,6,non_answer,positive,negative,0.24,0.30,0.09,0.06,0.09,0.03,0.26,6,6,0,0.00,0.59,9.52,0.00,6non_answerpositivenegative5918,6non_answerpositivenegative,807.50,698.50,220.50,592.00,700.50,490.00,471.00,1390.00,1822.50,394.00,690.00,601.00,960.00,276.50,587.00,478.00,0.00,371.50,480.00,269.50,250.50,1169.50,1602.00,173.50,469.50,380.50,739.50,56.00,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5944,6,non_answer,positive,negative,0.38,0.27,0.21,0.11,0.12,0.09,0.40,6,6,0,0.00,0.93,10.12,0.00,6non_answerpositivenegative5944,6non_answerpositivenegative,1025.00,639.00,337.00,830.00,812.00,686.00,590.00,1390.00,1822.50,394.00,821.00,899.00,999.00,670.00,688.00,302.00,0.00,493.00,475.00,349.00,253.00,1053.00,1485.50,57.00,484.00,562.00,662.00,333.00,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5991,6,non_answer,positive,negative,0.38,0.21,0.13,0.17,0.22,0.22,0.57,2,4,2,0.00,0.90,6.71,16.96,6non_answerpositivenegative5991,6non_answerpositivenegative,1025.00,524.00,260.50,1049.50,1139.00,940.50,802.00,42.00,657.50,1844.50,1020.00,870.00,447.50,908.50,764.50,263.50,0.00,789.00,878.50,680.00,541.50,-218.50,397.00,1584.00,759.50,609.50,187.00,648.00,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
6035,6,non_answer,positive,negative,0.20,0.20,0.21,0.00,0.00,0.00,0.00,6,6,0,0.00,0.00,0.69,0.00,6non_answerpositivenegative6035,6non_answerpositivenegative,738.00,479.00,337.00,157.00,174.50,157.00,143.00,1390.00,1822.50,394.00,116.50,107.00,107.00,276.50,401.00,142.00,0.00,-180.00,-162.50,-180.00,-194.00,1053.00,1485.50,57.00,-220.50,-230.00,-230.00,-60.50,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
6064,6,non_answer,positive,negative,0.17,0.17,0.25,0.00,0.00,0.00,0.00,4,5,1,0.00,0.09,9.09,24.98,6non_answerpositivenegative6064,6non_answerpositivenegative,684.50,409.00,359.00,157.00,174.50,157.00,143.00,340.50,1191.00,1214.00,757.00,329.00,681.50,1038.50,325.50,50.00,0.00,-202.00,-184.50,-202.00,-216.00,-18.50,832.00,855.00,398.00,-30.00,322.50,679.50,0.21,702.10,335.15,0.14,348.20,-18.75,0.23,366.95,0.00,0.08,535.15,168.20,0.11,597.20,230.25,0.12,511.25,144.30,0.23,453.85,86.90,5.20,1093.85,726.90,5.60,1558.00,1191.05,0.60,848.10,481.15,0.00,642.60,275.65,0.36,509.55,142.60,6.14,621.50,254.55,19.46,715.65,348.70,"The cake was half chocolate, half vanilla.","It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.",there is some cake left,Is there any cake left?,You ask your coworker Meaghan:,Meaghan responds:,"GroupID: **6non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

It's afternoon at the office and you're ready for a snack. There was a birthday party for Lily earlier in the week, and the cake was so delicious that the party-goers barely left any behind.

You ask your coworker Meaghan: **Is there any cake left?**

Meaghan responds: **The cake was half chocolate, half vanilla.**"
5868,9,high_certainty,positive,positive,0.97,0.78,0.97,0.19,0.57,0.40,0.89,7,5,2,0.00,1.00,14.09,169.96,9high_certaintypositivepositive5868,9high_certaintypositivepositive,2098.00,1958.00,1797.50,1092.00,1878.50,1241.00,1514.00,2058.00,1191.00,1844.50,2035.00,1468.00,2023.00,2163.50,300.50,160.50,0.00,-705.50,81.00,-556.50,-283.50,260.50,-606.50,47.00,237.50,-329.50,225.50,366.00,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
5895,9,high_certainty,positive,positive,0.68,0.76,0.67,0.08,0.11,0.05,0.33,7,6,1,0.00,0.78,14.01,116.10,9high_certaintypositivepositive5895,9high_certaintypositivepositive,1504.00,1930.00,892.00,656.50,781.00,550.00,504.00,2058.00,1822.50,1214.00,425.00,731.00,1859.00,2003.50,612.00,1038.00,0.00,-235.50,-111.00,-342.00,-388.00,1166.00,930.50,322.00,-467.00,-161.00,967.00,1111.50,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
5917,9,high_certainty,positive,positive,0.96,0.88,0.98,0.08,0.29,0.12,0.69,6,5,1,0.00,0.94,11.55,53.85,9high_certaintypositivepositive5917,9high_certaintypositivepositive,2081.00,2178.50,1834.50,656.50,1359.00,765.00,1021.50,1390.00,1191.00,1214.00,1440.00,922.00,1257.00,1388.00,246.50,344.00,0.00,-1178.00,-475.50,-1069.50,-813.00,-444.50,-643.50,-620.50,-394.50,-912.50,-577.50,-446.50,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
5947,9,high_certainty,positive,positive,0.91,0.76,0.82,0.15,0.36,0.22,0.69,6,5,1,0.00,0.99,11.55,53.85,9high_certaintypositivepositive5947,9high_certaintypositivepositive,1953.00,1930.00,1332.50,976.00,1502.00,942.00,1015.00,1390.00,1191.00,1214.00,1528.00,1116.00,1257.00,1531.00,620.50,597.50,0.00,-356.50,169.50,-390.50,-317.50,57.50,-141.50,-118.50,195.50,-216.50,-75.50,198.50,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
5953,9,high_certainty,positive,positive,0.90,0.50,0.99,0.40,0.53,0.71,0.89,7,7,0,0.00,1.00,13.88,0.00,9high_certaintypositivepositive5953,9high_certaintypositivepositive,1907.00,1134.50,1892.00,1702.00,1839.00,1651.50,1499.50,2058.00,2237.00,394.00,1888.00,2004.00,1803.00,670.00,15.00,-757.50,0.00,-190.00,-53.00,-240.50,-392.50,166.00,345.00,-1498.00,-4.00,112.00,-89.00,-1222.00,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
6030,9,high_certainty,positive,positive,1.00,0.99,1.00,0.01,0.08,0.03,1.00,7,7,0,0.00,0.87,10.19,0.00,9high_certaintypositivepositive6030,9high_certaintypositivepositive,2251.50,2322.00,2134.00,341.00,678.00,507.00,2161.00,2058.00,2237.00,394.00,447.00,820.50,1005.00,276.50,117.50,188.00,0.00,-1793.00,-1456.00,-1627.00,27.00,-76.00,103.00,-1740.00,-1687.00,-1313.50,-1129.00,-1857.50,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
6042,9,high_certainty,positive,positive,0.80,0.90,0.80,0.10,0.25,0.14,0.56,5,6,1,0.00,0.98,11.55,53.85,9high_certaintypositivepositive6042,9high_certaintypositivepositive,1718.50,2230.50,1269.00,757.50,1228.00,791.00,782.50,741.50,1822.50,1214.00,1371.50,998.00,1257.00,1531.00,449.50,961.50,0.00,-511.50,-41.00,-478.00,-486.50,-527.50,553.50,-55.00,102.50,-271.00,-12.00,262.00,0.89,1930.43,337.36,0.80,1954.79,361.71,0.89,1593.07,0.00,0.14,883.07,-710.00,0.31,1323.64,-269.43,0.24,921.07,-672.00,0.72,1213.93,-379.14,6.43,1679.07,86.00,5.86,1670.29,77.21,0.86,1069.79,-523.29,0.00,1304.93,-288.14,0.94,1151.36,-441.71,12.40,1494.43,-98.64,63.95,1366.21,-226.86,Google maps says it's open now.,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster responds:,"GroupID: **9high_certaintypositivepositive**

AnswerCertainty: **`high_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`positive`**

After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.

You ask your roommate Buster: **Is the pizza place open today?**

Buster responds: **Google maps says it's open now.**"
5869,7,low_certainty,negative,negative,0.20,0.20,0.60,0.00,0.00,0.00,0.00,6,6,0,0.00,0.00,0.69,0.00,7low_certaintynegativenegative5869,7low_certaintynegativenegative,738.00,479.00,713.00,157.00,174.50,157.00,143.00,1390.00,1822.50,394.00,116.50,107.00,107.00,276.50,25.00,-234.00,0.00,-556.00,-538.50,-556.00,-570.00,677.00,1109.50,-319.00,-596.50,-606.00,-606.00,-436.50,0.30,872.72,171.33,0.29,677.11,-24.28,0.54,701.39,0.00,0.13,726.83,25.44,0.14,787.11,85.72,0.17,687.67,-13.72,0.39,673.28,-28.11,4.89,1027.78,326.39,4.00,913.94,212.56,0.89,1101.83,400.44,0.00,895.33,193.94,0.41,640.39,-61.00,7.54,879.06,177.67,44.19,1110.28,408.89,Other agents have been acting suspicious.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:,"GroupID: **7low_certaintynegativenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`negative`**

ContextType: **`negative`**

You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.

You ask your colleague Alan privately: **Is Lauren the mole?**

Alan responds: **Other agents have been acting suspicious.**"
5902,7,low_certainty,negative,negative,0.40,0.50,0.75,0.10,0.03,0.06,0.33,2,1,1,0.00,0.11,2.02,2.49,7low_certaintynegativenegative5902,7low_certaintynegativenegative,1069.50,1134.50,1119.50,757.50,488.00,590.00,520.00,42.00,20.00,1214.00,370.50,361.00,235.50,791.50,-50.00,15.00,0.00,-362.00,-631.50,-529.50,-599.50,-1077.50,-1099.50,94.50,-749.00,-758.50,-884.00,-328.00,0.30,872.72,171.33,0.29,677.11,-24.28,0.54,701.39,0.00,0.13,726.83,25.44,0.14,787.11,85.72,0.17,687.67,-13.72,0.39,673.28,-28.11,4.89,1027.78,326.39,4.00,913.94,212.56,0.89,1101.83,400.44,0.00,895.33,193.94,0.41,640.39,-61.00,7.54,879.06,177.67,44.19,1110.28,408.89,Other agents have been acting suspicious.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:,"GroupID: **7low_certaintynegativenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`negative`**

ContextType: **`negative`**

You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.

You ask your colleague Alan privately: **Is Lauren the mole?**

Alan responds: **Other agents have been acting suspicious.**"
5921,7,low_certainty,negative,negative,0.14,0.31,0.60,0.17,0.31,0.23,0.64,3,2,1,0.00,0.48,4.20,5.37,7low_certaintynegativenegative5921,7low_certaintynegativenegative,626.00,738.50,713.00,1049.50,1395.50,949.50,916.50,138.50,116.00,1214.00,909.00,547.00,289.50,807.00,-87.00,25.50,0.00,336.50,682.50,236.50,203.50,-574.50,-597.00,501.00,196.00,-166.00,-423.50,94.00,0.30,872.72,171.33,0.29,677.11,-24.28,0.54,701.39,0.00,0.13,726.83,25.44,0.14,787.11,85.72,0.17,687.67,-13.72,0.39,673.28,-28.11,4.89,1027.78,326.39,4.00,913.94,212.56,0.89,1101.83,400.44,0.00,895.33,193.94,0.41,640.39,-61.00,7.54,879.06,177.67,44.19,1110.28,408.89,Other agents have been acting suspicious.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:,"GroupID: **7low_certaintynegativenegative**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`negative`**

ContextType: **`negative`**

You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.

You ask your colleague Alan privately: **Is Lauren the mole?**

Alan responds: **Other agents have been acting suspicious.**"
