StimID,TrialType,TaskType,Answer,AnswerCertainty,AnswerPolarity,Context,ContextType,CriticalProposition,YourQuestion,YourQuestionIntro,name,SliderLabelLeft,SliderLabelRight,AnswerIntro,TaskQuestion
9,main,posterior,Most pizza places are open on Mondays.,low_certainty,positive,"After a rowdy Sunday night, you wake up on Monday morning with a burning desire for pizza. You look outside your window at the pizza place down the street and the lights are on.",positive,the pizza place is open today,Is the pizza place open today?,You ask your roommate Buster:,Buster,highly unlikely,highly likely,Buster responds:,"How likely do you think it is now, after hearing Buster's answer, that the pizza place is open today?"
10,main,posterior,The set design budget is huge this year.,non_answer,N/A,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,The set design budget is huge this year.,non_answer,N/A,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,The set design budget is huge this year.,non_answer,N/A,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Buster got the part instead.,exhaustive,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Buster got the part instead.,exhaustive,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Buster got the part instead.,exhaustive,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam has never been in a musical before.,high_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam has never been in a musical before.,high_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam has never been in a musical before.,high_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam is not a great dancer.,low_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam is not a great dancer.,low_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam is not a great dancer.,low_certainty,negative,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam got the part.,exhaustive,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam got the part.,exhaustive,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Adam got the part.,exhaustive,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Everyone else who auditioned for the lead got a different part.,high_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Everyone else who auditioned for the lead got a different part.,high_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,Everyone else who auditioned for the lead got a different part.,high_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,"Buster got a rejection email yesterday, but Adam didn't.",low_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. Adam is enthusiastic, but he's very shy and quiet.",negative,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,"Buster got a rejection email yesterday, but Adam didn't.",low_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",neutral,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
10,main,posterior,"Buster got a rejection email yesterday, but Adam didn't.",low_certainty,positive,"Your friend Adam grew up listening to the Les Miserables soundtrack. By age 10 he had memorized every song and occasionally put on full-length productions with his stuffed animals. This year, the school's drama club is putting on the show, and (naturally) Adam auditioned for the lead role. ",positive,Adam got the lead role,Did Adam get the lead role?,You ask your friend Jane:,Jane,highly unlikely,highly likely,Jane responds:,"How likely do you think it is now, after hearing Jane's answer, that Adam got the lead role?"
11,main,posterior,She's bringing a bottle of wine.,non_answer,N/A,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's bringing a bottle of wine.,non_answer,N/A,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's bringing a bottle of wine.,non_answer,N/A,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's right outside.,exhaustive,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's right outside.,exhaustive,negative,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's right outside.,exhaustive,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane has never been late before.,high_certainty,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane has never been late before.,high_certainty,negative,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane has never been late before.,high_certainty,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane says she's on the way.,low_certainty,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane says she's on the way.,low_certainty,negative,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,Jane says she's on the way.,low_certainty,negative,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She'll be a half hour late.,exhaustive,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She'll be a half hour late.,exhaustive,positive,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She'll be a half hour late.,exhaustive,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's still at work.,high_certainty,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's still at work.,high_certainty,positive,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,She's still at work.,high_certainty,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,There's traffic.,low_certainty,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party. Jane said she would help set up, so you're expecting her to be early.",negative,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,There's traffic.,low_certainty,positive,You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party.,neutral,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
11,main,posterior,There's traffic.,low_certainty,positive,"You’re throwing a party and you’re expecting your roommate's friend Jane to come. It’s 20 minutes before the party, and last you heard Jane still had to drop her kids off at the babysitter's.",positive,Jane will be late,Is Jane going to be late?,You text your friend Joe to ask:,Joe,highly unlikely,highly likely,Joe responds:,"How likely do you think it is now, after hearing Joe's answer, that Jane will be late?"
12,main,posterior,They are renovating the school this year.,non_answer,N/A,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They are renovating the school this year.,non_answer,N/A,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They are renovating the school this year.,non_answer,N/A,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school would be open.,exhaustive,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school would be open.,exhaustive,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school would be open.,exhaustive,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,A school bus is coming down the road now.,high_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,A school bus is coming down the road now.,high_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,A school bus is coming down the road now.,high_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They didn't cancel last time it snowed.,low_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They didn't cancel last time it snowed.,low_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They didn't cancel last time it snowed.,low_certainty,negative,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school is canceled.,exhaustive,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school is canceled.,exhaustive,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,They already announced that school is canceled.,exhaustive,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,The street is covered with ice.,high_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,The street is covered with ice.,high_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,The street is covered with ice.,high_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,There's a little ice on the sidewalk.,low_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and see that it's sunny and there's no snow on the ground.",negative,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,There's a little ice on the sidewalk.,low_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that the snow has stopped. The sidewalk is dusted with a thin layer of snow.",neutral,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
12,main,posterior,There's a little ice on the sidewalk.,low_certainty,positive,"Before bed last night, you saw it was supposed to snow overnight. You wake up at 6:00am and look out the window, and notice that it's still snowing. The roads are covered in a thick layer of snow.",positive,school is canceled,Is school canceled?,You ask your mother:,your mother,highly unlikely,highly likely,Your mother responds:,"How likely do you think it is now, after hearing your mother's answer, that school is canceled?"
1,main,relevance,There are supposed to be 100 guests.,non_answer,N/A,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,There are supposed to be 100 guests.,non_answer,N/A,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,There are supposed to be 100 guests.,non_answer,N/A,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be in the ballroom.,exhaustive,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be in the ballroom.,exhaustive,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It'll be in the ballroom.,exhaustive,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's going to rain this afternoon.,high_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's going to rain this afternoon.,high_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, Kim wanted to have the ceremony on the beach, but Sam wanted to have it in the mansion ballroom.",neutral,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's going to rain this afternoon.,high_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. Last you heard, the plan was to have the ceremony on the beach, and the reception in the mansion ballroom.",positive,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
1,main,relevance,It's going to be cloudy this afternoon.,low_certainty,negative,"It's the day of Kim and Sam's wedding. The wedding is at a beautiful beachside mansion. You're not sure if the ceremony is supposed to be on the beach or in the mansion, but last you heard they were planning on having it indoors.",negative,the ceremony will be outdoors,Will they have the ceremony outdoors?,You ask your friend Clara:,Clara,completely unhelpful,maximally helpful,Clara responds:,How helpful was Clara's response to the question at hand?
